Source,Target,Type,Id,Label,timeset,Weight
18,14,Directed,60247,,,0.507595
17,14,Directed,60167,,,1.677742
16,14,Directed,60094,,,0.484023
15,14,Directed,60011,,,2.074953
15,88,Directed,60084,,,0.361345
15,87,Directed,60083,,,0.157258
15,86,Directed,60082,,,0.147059
15,85,Directed,60081,,,0.428929
15,84,Directed,60080,,,0.739445
15,83,Directed,60079,,,0.096774
15,82,Directed,60078,,,0.235093
15,76,Directed,60072,,,0.219758
15,67,Directed,60063,,,0.199068
15,66,Directed,60062,,,0.5655
15,65,Directed,60061,,,0.40999
15,61,Directed,60057,,,0.147059
15,60,Directed,60056,,,0.129032
15,59,Directed,60055,,,2.708572
15,58,Directed,60054,,,0.137931
15,57,Directed,60053,,,2.906128
15,56,Directed,60052,,,2.419242
15,55,Directed,60051,,,3.239534
15,54,Directed,60050,,,0.936633
15,53,Directed,60049,,,3.686949
15,52,Directed,60048,,,4.321447
15,51,Directed,60047,,,0.980635
15,50,Directed,60046,,,2.357385
15,49,Directed,60045,,,2.224536
15,47,Directed,60043,,,3.082732
15,46,Directed,60042,,,0.968061
15,45,Directed,60041,,,3.013597
15,44,Directed,60040,,,0.492564
15,43,Directed,60039,,,1.320021
15,42,Directed,60038,,,0.979769
15,36,Directed,60032,,,1.374828
15,35,Directed,60031,,,1.312031
15,34,Directed,60030,,,3.258459
15,33,Directed,60029,,,4.08287
15,30,Directed,60026,,,0.304495
15,23,Directed,60019,,,1.247555
15,22,Directed,60018,,,1.632048
15,21,Directed,60017,,,3.917635
15,20,Directed,60016,,,2.010368
15,19,Directed,60015,,,1.163053
15,18,Directed,60014,,,1.359784
15,17,Directed,60013,,,3.524556
15,16,Directed,60012,,,1.792253
88,15,Directed,64314,,,0.065126
87,15,Directed,64272,,,0.063508
86,15,Directed,64236,,,0.029412
85,15,Directed,64189,,,0.131381
84,15,Directed,64128,,,0.24574
83,15,Directed,64091,,,0.032258
82,15,Directed,64043,,,0.108016
76,15,Directed,63767,,,0.063508
67,15,Directed,63352,,,0.102098
66,15,Directed,63300,,,0.130377
65,15,Directed,63250,,,0.095145
61,15,Directed,63108,,,0.029412
60,15,Directed,63077,,,0.032258
59,15,Directed,63003,,,1.380461
58,15,Directed,62968,,,0.034483
57,15,Directed,62895,,,1.380862
56,15,Directed,62816,,,0.88812
55,15,Directed,62735,,,3.025593
54,15,Directed,62672,,,0.277683
53,15,Directed,62590,,,3.896311
52,15,Directed,62504,,,8.044723
51,15,Directed,62441,,,0.334504
50,15,Directed,62369,,,1.99542
49,15,Directed,62298,,,0.979252
47,15,Directed,62146,,,2.747621
46,15,Directed,62090,,,0.32325
45,15,Directed,62011,,,1.814553
44,15,Directed,61952,,,0.216338
43,15,Directed,61882,,,0.480223
42,15,Directed,61815,,,0.291475
36,15,Directed,61434,,,0.622818
35,15,Directed,61368,,,0.565189
34,15,Directed,61287,,,2.818011
33,15,Directed,61202,,,4.367605
30,15,Directed,60973,,,0.12417
23,15,Directed,60628,,,0.647772
22,15,Directed,60555,,,0.685768
21,15,Directed,60471,,,3.232437
20,15,Directed,60397,,,0.698928
19,15,Directed,60326,,,0.65033
18,15,Directed,60248,,,0.651914
17,15,Directed,60168,,,2.563769
16,15,Directed,60095,,,0.665433
16,87,Directed,60154,,,0.064516
16,85,Directed,60153,,,0.102978
16,84,Directed,60152,,,0.195064
16,83,Directed,60151,,,0.064516
16,82,Directed,60150,,,0.032258
16,76,Directed,60146,,,0.095766
16,67,Directed,60139,,,0.038462
16,66,Directed,60138,,,0.135706
16,65,Directed,60137,,,0.034483
16,60,Directed,60135,,,0.032258
16,59,Directed,60134,,,0.393537
16,58,Directed,60133,,,0.034483
16,57,Directed,60132,,,0.459776
16,56,Directed,60131,,,0.402498
16,55,Directed,60130,,,0.453811
16,54,Directed,60129,,,0.200051
16,53,Directed,60128,,,0.628396
16,52,Directed,60127,,,0.832099
16,51,Directed,60126,,,0.309105
16,50,Directed,60125,,,0.245126
16,49,Directed,60124,,,0.316859
16,47,Directed,60122,,,0.337982
16,46,Directed,60121,,,0.148148
16,45,Directed,60120,,,0.442384
16,44,Directed,60119,,,0.038462
16,43,Directed,60118,,,0.303915
16,42,Directed,60117,,,0.197496
16,36,Directed,60112,,,0.096065
16,35,Directed,60111,,,0.135706
16,34,Directed,60110,,,0.638876
16,33,Directed,60109,,,0.665433
16,30,Directed,60106,,,0.064516
16,23,Directed,60102,,,0.141231
16,22,Directed,60101,,,0.173996
16,21,Directed,60100,,,0.594004
16,20,Directed,60099,,,0.272159
16,19,Directed,60098,,,0.287033
16,18,Directed,60097,,,0.394667
16,17,Directed,60096,,,0.593913
87,16,Directed,64273,,,0.032258
85,16,Directed,64190,,,0.07072
84,16,Directed,64129,,,0.162806
83,16,Directed,64092,,,0.032258
82,16,Directed,64044,,,0.032258
76,16,Directed,63768,,,0.063508
67,16,Directed,63353,,,0.038462
66,16,Directed,63301,,,0.066741
65,16,Directed,63251,,,0.034483
60,16,Directed,63078,,,0.032258
59,16,Directed,63004,,,0.617479
58,16,Directed,62969,,,0.034483
57,16,Directed,62896,,,0.703749
56,16,Directed,62817,,,0.409501
55,16,Directed,62736,,,1.119004
54,16,Directed,62673,,,0.206254
53,16,Directed,62591,,,2.182559
52,16,Directed,62505,,,3.549326
51,16,Directed,62442,,,0.207881
50,16,Directed,62370,,,0.361219
49,16,Directed,62299,,,0.456815
47,16,Directed,62147,,,0.803698
46,16,Directed,62091,,,0.199074
45,16,Directed,62012,,,0.670928
44,16,Directed,61953,,,0.038462
43,16,Directed,61883,,,0.2662
42,16,Directed,61816,,,0.193016
36,16,Directed,61435,,,0.096065
35,16,Directed,61369,,,0.098999
34,16,Directed,61288,,,1.379609
33,16,Directed,61203,,,1.839526
30,16,Directed,60974,,,0.032258
23,16,Directed,60629,,,0.209518
22,16,Directed,60556,,,0.212457
21,16,Directed,60472,,,0.901957
20,16,Directed,60398,,,0.202185
19,16,Directed,60327,,,0.287033
18,16,Directed,60249,,,0.491441
17,16,Directed,60169,,,1.035597
17,88,Directed,60238,,,0.176471
17,87,Directed,60237,,,0.128024
17,86,Directed,60236,,,0.176471
17,85,Directed,60235,,,0.688722
17,84,Directed,60234,,,0.352373
17,83,Directed,60233,,,0.22379
17,82,Directed,60232,,,0.125122
17,76,Directed,60226,,,0.128024
17,67,Directed,60217,,,0.275991
17,66,Directed,60216,,,0.259605
17,65,Directed,60215,,,0.291054
17,61,Directed,60211,,,0.176471
17,60,Directed,60210,,,0.064516
17,59,Directed,60209,,,1.560403
17,57,Directed,60208,,,1.737234
